timestamp,ax,ay,az,gx,gy,gz,activity
1322062, 0.037598, -0.894653, -0.459961, 16.235352, -64.453125, 50.231949,hihat_left_highintensity
1322082, -0.027344, -0.945923, -0.394287, 14.465336, -78.735352, 49.743668,hihat_left_highintensity
1322102, -0.178101, -0.958618, -0.167114, 13.427738, -78.796387, 46.630875,hihat_left_highintensity
1322122, -0.166626, -1.027588, -0.123657, -3.051759, -52.551285, 8.300781,hihat_left_highintensity
1322142, -0.331177, -1.012817, -0.548096, -39.978027, 34.362793, -25.451668,hihat_left_highintensity
1322162, -0.226929, -0.325684, -1.131592, 8.728027, 259.765625, -108.459503,hihat_left_highintensity
1322182, -0.094727, -0.670532, -0.413696, 36.193848, 278.991699, -180.419983,hihat_left_highintensity
1322202, 0.851196, -0.931885, 0.132446, 31.372078, 34.179688, -107.421906,hihat_left_highintensity
1322222, -0.059448, -0.919312, -0.106689, 19.775391, -31.921394, -83.923340,hihat_left_highintensity
1322242, 0.299194, -0.982666, -0.275879, -25.085457, 5.737307, -63.659683,hihat_left_highintensity
1322262, 1.190552, -0.839844, -0.478394, -17.944336, -9.216309, 15.930180,hihat_left_highintensity
1322282, 1.068726, -0.896118, -0.445068, -11.779789, -35.095215, 34.790039,hihat_left_highintensity
1322302, 0.826050, -0.785767, -0.399414, -4.821777, -50.720230, 57.312027,hihat_left_highintensity
1322322, 0.645142, -0.802368, -0.364624, 14.404301, -53.222672, 73.059082,hihat_left_highintensity
1322342, 0.390259, -0.836426, -0.368652, 13.244633, -46.508804, 93.994171,hihat_left_highintensity
1322362, 0.259277, -0.818237, -0.379761, 7.080080, -35.644531, 89.782745,hihat_left_highintensity
1322382, 0.086548, -0.813721, -0.404419, 11.474613, -37.048340, 79.589844,hihat_left_highintensity
1322402, 0.018555, -0.872192, -0.325562, 8.850098, -41.320801, 72.753906,hihat_left_highintensity
1322422, 0.177734, -0.940063, -0.260742, -7.934572, -52.673355, 54.931656,hihat_left_highintensity
1322442, -0.158813, -0.889526, -0.585571, -31.188972, 31.616219, -58.654800,hihat_left_highintensity
1322462, -0.299927, -0.622803, -1.007568, -22.949226, 184.021057, -58.288589,hihat_left_highintensity
1322482, -0.367432, -0.790405, -0.850586, 0.427246, 277.587891, -135.498047,hihat_left_highintensity
1322502, 0.104370, -0.877441, 0.015015, 18.554688, 156.066895, -92.407257,hihat_left_highintensity
1322522, 1.055786, -0.831909, 0.218872, -22.705086, 1.464844, -13.305668,hihat_left_highintensity
1322542, 0.129028, -0.884644, -0.107666, 10.498047, -47.363297, -63.964859,hihat_left_highintensity
1322562, 0.843018, -1.043945, -0.364014, -15.380863, -49.316422, 14.343266,hihat_left_highintensity
1322582, 1.094727, -0.938599, -0.488159, -9.887695, -77.392578, 72.143555,hihat_left_highintensity
1322602, 0.913452, -0.861938, -0.345947, -4.333496, -106.384308, 76.232910,hihat_left_highintensity
1322622, 0.588745, -0.736572, -0.427124, 28.991707, -131.591797, 75.805664,hihat_left_highintensity
1322642, 0.031494, -0.775757, -0.461426, 48.095718, -133.422852, 55.725113,hihat_left_highintensity
1322662, -0.341797, -0.807251, -0.474487, 26.367195, -66.162109, 41.809082,hihat_left_highintensity
1322682, -0.346313, -0.796631, -0.460571, 22.338875, 5.920412, 16.601563,hihat_left_highintensity
1322702, -0.167114, -0.909302, -0.420288, 17.822266, 13.183598, -7.873537,hihat_left_highintensity
1322722, -0.171143, -0.966675, -0.397827, 8.117676, -29.968269, -18.554688,hihat_left_highintensity
1322742, 0.022339, -0.990601, -0.437378, -27.221687, 2.136230, -38.269043,hihat_left_highintensity
1322762, 0.051636, -0.810669, -0.726563, -22.705086, 76.354980, -79.284668,hihat_left_highintensity
1322782, -0.083130, -0.821777, -0.751587, -24.658211, 225.524963, -112.854034,hihat_left_highintensity
1322802, -0.189087, -0.701904, -0.001831, -36.010742, 310.852051, -84.472656,hihat_left_highintensity
1322822, 1.835205, -0.519043, 0.208984, -6.958010, 156.250000, -53.771988,hihat_left_highintensity
1322842, 1.542847, -0.960693, 0.335449, 23.620613, -132.263184, -9.094238,hihat_left_highintensity
1322862, 0.423096, -0.977783, -0.094238, -10.925293, -161.193848, 77.941895,hihat_left_highintensity
