timestamp,ax,ay,az,gx,gy,gz,activity
1458833, 0.468018, -0.237061, 0.855835, 4.333496, -4.211426, -1.342773,nothing_right
1458853, 0.463257, -0.223755, 0.857788, 4.028320, -4.394531, -1.647950,nothing_right
1458873, 0.461670, -0.236816, 0.867188, 2.258301, -4.516602, -1.892090,nothing_right
1458893, 0.470459, -0.226807, 0.857544, 2.319336, -5.432129, -2.929688,nothing_right
1458913, 0.472900, -0.225464, 0.852173, 0.061035, -5.126953, -2.441406,nothing_right
1458933, 0.476318, -0.232422, 0.849854, 0.671387, -4.760742, -1.464844,nothing_right
1458953, 0.481445, -0.226929, 0.847290, 2.929688, -5.065918, -1.220703,nothing_right
1458973, 0.480835, -0.217651, 0.852051, 0.732422, -4.638672, -1.098633,nothing_right
1458993, 0.478394, -0.227173, 0.849976, 3.173829, -4.882813, -1.708985,nothing_right
1459013, 0.482178, -0.219482, 0.850952, 3.417970, -4.394531, -2.075195,nothing_right
1459033, 0.480103, -0.217407, 0.849731, 2.868653, -4.150391, -2.136230,nothing_right
1459053, 0.480835, -0.212158, 0.844238, -0.488281, -4.516602, -1.647950,nothing_right
1459073, 0.487549, -0.223999, 0.849487, -0.732422, -5.126953, -1.159668,nothing_right
1459093, 0.500366, -0.222412, 0.853882, 3.295899, -4.760742, -0.305176,nothing_right
1459113, 0.491699, -0.221680, 0.859863, 5.126953, -5.493164, -0.427246,nothing_right
1459133, 0.492554, -0.207153, 0.854980, 3.967286, -6.896975, -0.671387,nothing_right
1459153, 0.492554, -0.209473, 0.850220, -2.075195, -6.774904, 0.427246,nothing_right
1459173, 0.492188, -0.227173, 0.850952, -3.540040, -6.591799, 0.183106,nothing_right
1459193, 0.496216, -0.229736, 0.840454, -0.061035, -7.202150, -1.464844,nothing_right
1459213, 0.503296, -0.226440, 0.832031, 0.610352, -7.019045, -1.647950,nothing_right
1459233, 0.501465, -0.228149, 0.827637, -0.793457, -6.530764, -1.159668,nothing_right
1459253, 0.500732, -0.229126, 0.827393, 1.098633, -6.347658, -1.892090,nothing_right
1459273, 0.506714, -0.215698, 0.826660, 3.295899, -5.554201, -2.807618,nothing_right
1459293, 0.506714, -0.212280, 0.830200, 2.563477, -3.234864, -2.868653,nothing_right
1459313, 0.504272, -0.207520, 0.829834, 6.958010, -2.685547, -4.089355,nothing_right
1459333, 0.511597, -0.195801, 0.824951, 6.408693, -2.807618, -4.638672,nothing_right
1459353, 0.515015, -0.205933, 0.833008, 3.417970, -2.563477, -4.028320,nothing_right
1459373, 0.522827, -0.204834, 0.831665, 7.629396, -3.784181, -4.028320,nothing_right
